,RawScore,ScoreAfterProp
ATF7IP,0.0238829930913863,0.011446152019455145
BTG4,0.0037323983867746,0.0015820266356506678
KLC3,0.0075518262496726,0.017319229410251755
INO80,0.0212241978546612,0.02283271497876141
ASXL2,0.022143077880693,0.012054998532113389
DAGLA,0.0277089353372046,0.011928741018400246
HMGA1,0.0009396459945551,0.010272493888483718
ZNF354B,0.0076228493395564,0.0037359327788934233
ODF2,0.0203231513164816,0.014012727168783452
RBCK1,0.0076931544541176,0.0132563214412317
HEYL,0.0058055450754005,0.006407052959259099
PROX1,0.0271719510899425,0.010383043078692292
FAM83A,0.011205658830549,0.005450727121714443
CRY1,0.0096806597155048,0.015584805075612081
GFPT2,0.0184359986033767,0.009866242961555836
ZNF408,0.0104040637725341,0.007501503512648899
TJP3,0.0170981519338113,0.00857925070185756
CCT8,0.0052167616990816,0.02027729396674715
UBE2M,0.003661817862076,0.036502386254151746
REG1B,0.0173343784435397,0.006090774570325587
ZNF215,0.0138242637678611,0.005828004964045409
CAPN6,0.0189801237650157,0.01292839280822482
NIPSNAP3A,0.0024171607279454,0.0015211974314782565
ZBTB32,0.0061399268985309,0.004290180411144472
BDKRB2,0.0098412083029559,0.008068016591983852
APIP,0.0012309660193636,0.0063553200408666055
TTC24,0.0074166983593095,0.007683703602303144
DAPL1,0.0016139962166108,0.0006661709715646694
DDX56,0.0079121726490772,0.01615742409558698
FMO4,0.0106534606495228,0.006123170156776301
PTPN6,0.0098392164422344,0.030294264560186916
KCTD16,0.0133118933751787,0.005604355691202136
MSL1,0.0040325095498512,0.007205554674731199
PROZ,0.0067771801306675,0.005991552228768413
GRB2,0.0070568125914356,0.10926331764771409
GGT5,0.0107944107222375,0.01031959640690859
IL10,0.006304284176588,0.009252098513928407
RPL3,0.0051325472127386,0.0395904353210691
RPL10A,0.0032819738798158,0.024760100471674734
CDS1,0.0081798471930038,0.007503991946632706
ZFP42,0.0213115812012536,0.010241802401570174
MEPCE,0.0090374031528958,0.03249081808066541
LDB2,0.0190089215057654,0.01524368127880766
INTS12,0.0092252356318155,0.008464854543816229
IQCF1,0.0068359844466546,0.002889866661564403
ZNF77,0.0085760798515934,0.0050197085535976255
CCDC81,0.0096406284721154,0.0033960550727008495
EIF5A2,0.0022378978680071,0.01266665845875344
CTSV,0.008004938243167,0.013958003802623596
STEAP1,0.0047313036895397,0.0018511003006702513
PELI3,0.0072144389211316,0.00841313171468582
RERE,0.0285126455506117,0.015762608455257957
ENC1,0.0110746469260743,0.006407992985734157
CERK,0.0080045412516127,0.005763416478031846
ZCCHC14,0.013519564334549,0.012088333356988107
POC5,0.0063595103799075,0.005592179344123037
SLC26A5,0.0208715126684919,0.01226847298414547
RAD9B,0.0042086801149479,0.0104830559584726
SPATA18,0.0186830884126491,0.006252051424316549
ARHGEF2,0.0191653668950244,0.023503617310557313
SEMA3F,0.0110053148360291,0.005686244164416951
CYB5D1,0.0039408948232828,0.007349966880061495
RPL10,0.0049947249209267,0.028384249828813782
USP7,0.0201133995710961,0.04111594706251166
POLR1B,0.015644264501711,0.02389576340976818
LINGO4,0.0139113014254725,0.010127065656684673
GNPDA2,0.0059333164966095,0.005426848145648622
KIF7,0.0103901129913749,0.014102868032859114
ZNF14,0.0128749266607341,0.005593360782239747
RPS27L,0.0015536765649302,0.024397401277035373
PGD,0.0062808399682581,0.009702196689874454
TPMT,0.0016690973233386,0.0035764775036446327
ZNF71,0.0178364894869201,0.008957609887613991
SATL1,0.0137824260327598,0.005060635612022287
MBD2,0.0025925954885054,0.008892378538547085
GRAMD1A,0.009682496481343,0.00546656397528051
NFIA,0.009773140356478,0.009815619574118264
VASN,0.0037475436496454,0.009929802783433151
TROVE2,0.0098235072557139,0.008562206064531477
DIRAS2,0.0065005371281017,0.014510134805421357
SLC9A6,0.014447153671935,0.01091702463812454
RASA3,0.0166935995595503,0.009919539688029827
DAZAP1,0.0067400095201601,0.010583114765769695
NLGN4X,0.0164631519404018,0.014906543008021432
RNF128,0.0090055633259851,0.0052839625155701
TRMT2A,0.0069860707687123,0.005020430264686347
PCDHA1,0.0352932890521088,0.012798203267359495
KRT31,0.0088005277844983,0.005711444124133111
CSPP1,0.0197906480482085,0.011153782276531476
SLC2A9,0.0142471323216614,0.00784472952622901
PDE12,0.0100131789636645,0.008332491966883848
SOWAHC,0.0063395492177368,0.004355534622247061
CD226,0.0118286818471732,0.006632806768940531
C9orf41,0.0067730377565352,0.007922304945455882
HIST1H2AA,0.0067791548662185,0.015289371172904385
ODF3L2,0.003962771264491,0.001785287070045371
EIF3F,0.0044491228952628,0.018162315464053603
CYP24A1,0.0120052014349433,0.011171453194250457
SWAP70,0.0072219746780466,0.007353867837614745
CAMK2D,0.0083860306518192,0.04076582329939156
ATP11C,0.0307243942788918,0.014967352243092216
SEL1L3,0.0149001202895378,0.008248514481815399
TM9SF1,0.0116719572566348,0.006674233143024181
M1AP,0.0108210146225585,0.003692625006122235
KHDC3L,0.0124688581229183,0.00640358711388579
PPP1R15B,0.0115066605310196,0.006386214508134062
OR52N1,0.0164632873914269,0.011229574826689808
SF3A3,0.0055126744645118,0.025459011741828557
FBXO32,0.0057731752494777,0.01726560298031718
PTPN9,0.0113231267742391,0.0072875504202760105
TGIF2LX,0.0044037951095655,0.00437889970471213
GJA8,0.0204105498638486,0.009981130906470424
CYP1B1,0.0055262664607069,0.009807051188078755
ZNF44,0.0081757319222717,0.0029585663593451597
FGFR2,0.0282739138116483,0.030437164315686504
RIC3,0.0083189943630783,0.004476844151320016
HLA-A,0.0088115253939824,0.021417311369681665
SLC25A21,0.0066829862561718,0.0035862750732144327
HECA,0.0084109965001173,0.003150400464758351
DBX2,0.0109199383065427,0.004407153338615523
RAX2,0.0016115749343132,0.0017162519098170809
AZGP1,0.0067236994392829,0.005156382852509595
LRCH2,0.0106092324949477,0.009638245946779348
SPANXN1,0.0046177714031749,0.0031017762574319548
ERGIC2,0.0040136273006975,0.00402374015282092
SUGCT,0.012714842504175,0.00509575505841919
ALX1,0.0121991882247305,0.006747881641374565
IL1B,0.0072731469648065,0.013982675481287411
PDPN,0.0097966896715276,0.00538985197088942
HLA-B,0.0081634075527542,0.017443001798938467
UNK,0.0141286238039058,0.0451396806752838
NRP1,0.0188866013556651,0.023043444368085367
FGF9,0.0061223263829818,0.021593386195955
PPARG,0.0088891078067728,0.03145286837514302
SLC16A9,0.011542389723057,0.004048547013536726
ABHD8,0.0072769666942328,0.004007880789671698
DECR2,0.0060288687734251,0.008960519197036587
RRAD,0.0072729101373897,0.017316138140891967
VMP1,0.0081325412915207,0.0045349292186543985
USP30,0.0079335674266481,0.011764873199706597
UPB1,0.009834549169676,0.008074458573355986
KAT2A,0.0099031681318096,0.040666809627153674
EXD3,0.0082889687470988,0.0031443256894942697
DSG2,0.0205331830721992,0.017091735023488996
EPHA8,0.0304487759248562,0.017648694312024954
ACSS2,0.0061997070983547,0.005881773354888728
ERI3,0.0072204025777815,0.0033117941114947603
HIVEP1,0.041108039130317,0.016151387584956645
S100A12,0.001599854040427,0.008105681350891425
MYO1H,0.0195255454892995,0.019665351821946994
COQ4,0.0047988609012006,0.002267085768224874
CNGB1,0.0265402993913074,0.018067605906138873
TRIM3,0.0131134964157341,0.009595785903042307
TRERF1,0.0233931378828573,0.009442569139841914
ZNF135,0.0159900380246597,0.0064883521271204055
MICAL2,0.0261776029769714,0.018682966545782997
SLC4A2,0.0203252452300451,0.011439279182661079
SCAMP4,0.0018826920076329,0.0012539552596170028
PARP8,0.0203769854522835,0.010276906275254745
KLHL13,0.0208437552504115,0.01350397522594287
RSRP1,0.0058144371168805,0.0028569671439476452
HPS3,0.0177758258248601,0.007385888678138825
LARS2,0.0079103497267278,0.012933229703998987
BVES,0.007636708020188,0.004979662248888394
GLA,0.0073634226464683,0.006387162102521616
SEPT2,0.0045650628077495,0.010048346842741135
FGR,0.0092557549326463,0.015357996032235225
STXBP1,0.0093279611013061,0.025826579540717248
SLC25A40,0.0064317026061684,0.002502651525721261
MYADM,0.00798509907863,0.003596499025572952
SHOX,0.0091667573963427,0.005318653850166218
CHMP1B,0.0038116025041688,0.004733229222894986
ALDH8A1,0.0149901183166528,0.009632902088472162
DLG4,0.0102065078688478,0.06401852450825327
KDM4E,0.0047924223380388,0.0022142073566969907
WNT2B,0.0080135290230611,0.014644079545413755
PROKR2,0.0245775177870569,0.010592680808017188
KLHL34,0.0144987551294865,0.004988820106873544
FHIT,0.0051148001789202,0.0059682815787332946
CAPN15,0.0127585136690033,0.007257802426805831
TTC39B,0.0086704749780528,0.0033417663598213033
YTHDF2,0.0045459625582619,0.011333694254509077
LBH,0.0041873695390328,0.001406745304767529
TRIM17,0.0085188724635902,0.005930499630987875
VMO1,0.0044994778742296,0.0014543743095288407
DFNA5,0.0106243073569446,0.0037047234250982054
TMEM8B,0.0065384281775746,0.0021637838354993974
NR0B1,0.0109482399252914,0.011572918317845486
EXOC3L2,0.0079212789652331,0.008327215823277103
GPR27,0.0064584004232146,0.005105281551394316
PDK4,0.0085293983491023,0.01688592061327388
RASL11A,0.0042346669584792,0.011770642131446594
HAP1,0.0108597145656925,0.007840078895244091
NCL,0.0137959845331195,0.03223969100806187
TRPC3,0.0263255369735448,0.026699459957498322
USP20,0.0119099494861026,0.010700268300733527
CRYBG3,0.0147872945503169,0.005168850462408857
IQCH,0.0172208021507954,0.005472082199585219
MNX1,0.0043183368100779,0.002685150626539059
CXCR5,0.0055434150398806,0.007366183298886797
ZNF768,0.0079549308091942,0.012050703538501809
SGSM2,0.0099616936735314,0.006619007724039167
SCAP,0.0150503858456592,0.01107271173147188
SNX27,0.0075434886261569,0.009581183766348275
AR,0.0286648845176609,0.04736609612952036
TMED9,0.003636874311311,0.011560553541961841
HAUS8,0.0068839848950158,0.007847702816299762
HSPA12B,0.0080526698899745,0.029425985426874007
RPA4,0.0068874279842644,0.008623523701086879
TARS2,0.0174000656170475,0.009217809168300143
DDAH2,0.0045450375234313,0.00430520542937865
ACVRL1,0.0128773352968085,0.013095871021770063
MPP1,0.0112964568349398,0.012274505006903896
DNAJB6,0.0022385084935928,0.010772794099610156
ADAMTS1,0.02030827885923,0.015233568201266872
DHX32,0.0102625747887029,0.016572024271238994
SEPT7,0.0019419502331438,0.008927674500474651
TAS2R42,0.0067102049133493,0.0044981776837729765
AMPD3,0.0165504052612842,0.012606452069046606
SLC22A16,0.0190921676827021,0.010008457882344113
GPAM,0.0120275782836744,0.011306323241941517
ABTB1,0.00958190498199,0.005410710835721855
ARHGAP12,0.010230465925432,0.011961769296669885
NT5C1B,0.011407627436838,0.008592510923480932
CCDC153,0.002688249573877,0.0008845226479271712
PLA2G5,0.005031652938939,0.008595578545026109
ANKRD34B,0.0109996664717092,0.0035688395713496072
PEX2,0.0064385856828298,0.007809424208644917
HDAC3,0.006232081574259,0.05374841803049182
TMF1,0.0125570188709494,0.009661141669894452
MAGEB18,0.016935514122702,0.006401208347109242
NBAS,0.0460003940677644,0.01801761533081208
CFAP36,0.0060713131195003,0.002374554393625743
ENDOD1,0.0046962361184916,0.00459024942392435
SMARCD3,0.0096499073888814,0.02510440041714561
PREX1,0.0407515584165263,0.029180998097588944
RAC2,0.0063264985701194,0.04863269331560822
GARS,0.0076756388801772,0.011100354056602098
HDGFRP3,0.0043359304244661,0.0039830313652797385
KCNH4,0.0218661455107837,0.00871077472420488
RNF170,0.0032195020199824,0.0035073042541371906
OR4D2,0.0121334322907428,0.00982080358551038
PIK3R2,0.0137580578418966,0.05009041654621575
ZNF142,0.02162352950842,0.007379950368689195
TLR6,0.0124094929415386,0.01610891718102414
GDF11,0.0048995078574378,0.006327524486621061
CYB5R1,0.0056811684792661,0.007566497091163952
TPD52,0.0053271366378805,0.006847856767631962
SERAC1,0.0092016254985953,0.003077388283451763
TRIM40,0.0044038417038845,0.002200641501865902
SSTR5,0.0085562352048444,0.007245663852228396
HLA-C,0.0059566723436073,0.017252635610020356
PANX1,0.0084788511749156,0.012288576572961698
PCDHGB4,0.0254403332144854,0.012026136998927623
SOCS6,0.0116283347670207,0.011327336995527642
HPCAL1,0.0050323331800696,0.022133436482910787
ELF3,0.0145916955460697,0.007730983163412726
CHMP1A,0.00215419063703,0.005362198520140116
EME1,0.0089710871388615,0.008893804166879262
ZC3H14,0.0132716742988129,0.017228928272556683
PRSS53,0.0044861929973643,0.0017732121236239803
TSPYL4,0.0030830413718216,0.005773319185872934
ZNF557,0.0068702593240783,0.0037666402145320544
CUX1,0.0408125787390482,0.025506703109746794
ABCB4,0.0320799827554544,0.015165068191308018
SFMBT1,0.0084184362266038,0.006670685006148081
SFTPD,0.0087011625522792,0.010217217192606218
SLC1A7,0.013055452909173,0.008937667438815439
RGP1,0.0067207317257618,0.007550969520844589
GPX7,0.002911753366839,0.005204415904390731
ZNF830,0.0064875016160195,0.006780318483099134
NEUROG1,0.0039333193499526,0.002910576795823589
OTOA,0.0194696517227793,0.007440229687911537
DHX15,0.0090601628553922,0.026150666114145484
PIGL,0.0049477138528026,0.0034611629228919064
LLGL1,0.0109440954373313,0.013322194603373558
SCAMP2,0.004235923545133,0.003624119106059075
C1RL,0.0078372669131546,0.0028639760064867606
CDC37L1,0.004455800814899,0.00864860391807052
KPRP,0.0308226621374409,0.011489744244008372
SYK,0.0142886655150615,0.03830773661198154
TSSC1,0.0063322230312687,0.0042414009622199125
EPB41L5,0.0091608157695516,0.012522541084349081
ZC3HAV1L,0.0037459164490723,0.0016766622152685376
ZNF559,0.0118848479046868,0.0054105812804388954
ABLIM3,0.0145940882807575,0.01124362267382895
MARCH10,0.0180727648745639,0.007976481218912776
PPP2R3C,0.0047299360226628,0.006132902610687694
SPAG9,0.0177887169791777,0.016466482269417732
OSBPL1A,0.0146088331198048,0.00910586196879384
ERF,0.0082869967172206,0.007079145935546267
PCDHA6,0.0256875121806586,0.010337967690734662
NIF3L1,0.006118370267497,0.008897439601013054
CNOT8,0.0053647526656851,0.011708116860667578
RBMXL1,0.0031069982945039,0.004588786937122623
ZFP28,0.0138620715455925,0.014882858887760857
NEU3,0.0066409590829629,0.006520125027667569
DSEL,0.0290706060421751,0.011324227848878547
TEX11,0.0204564697290126,0.014442767368517129
UPK3B,0.0030215440786091,0.0012168909682233144
ABCB7,0.0117617651887084,0.010828845472670151
H2AFZ,0.0030784148138516,0.02923708858543892
ARHGEF12,0.0188524425028644,0.02340461838869244
PRPS1,0.005520432525176,0.007464645159031334
DENND2D,0.0108548312208954,0.007327552870596721
TSKU,0.0059136873200834,0.008141566169429584
LXN,0.0023668196484868,0.004583578331813861
CLK2,0.0066405865730073,0.012806234194717249
SEPHS2,0.0060324006930537,0.004255911620579386
SPIDR,0.0134171666020918,0.006293215666161034
MAST3,0.0153757186461105,0.0068440043475326675
XK,0.0105506481975121,0.006760726445492045
SCUBE1,0.0175217295532311,0.009007296631073117
ZNF418,0.0144882722304166,0.005868895344755822
KIFC3,0.0105150042202586,0.016260142313137285
ITPKC,0.0082837707857645,0.004845840312881157
DYRK4,0.0137111160637967,0.009254100273758616
ODAM,0.005881185257142,0.003036880211497825
VCPIP1,0.0204841930895291,0.011632178779588711
GIT2,0.0083598950213632,0.017022736116691042
KRT27,0.0099569904779119,0.006314652377453192
CIDEA,0.0069149976723981,0.005385184687325263
GBA3,0.0187976418584743,0.007285170416651849
TRAF7,0.0115496050670784,0.015371268282919254
KLHL22,0.0100722277227058,0.008958570126355186
SNX25,0.0118981291664087,0.006131921448986662
SERPINA4,0.0180940691167809,0.01062490816725007
CBS,0.0096334059243091,0.00462804318573365
WSCD1,0.0162919739115544,0.007249252129626682
SLC12A1,0.0255494847363961,0.013681787084555894
RASL10A,0.0011519555758973,0.011378637364664185
TDRKH,0.0102739339168816,0.0059304797293741295
HLX,0.0124124807166019,0.005839774362134335
LEPR,0.0315185026000884,0.015020889411420426
RMND5B,0.0066920011946535,0.004247311181867259
PIK3C2B,0.0270974472764058,0.02923510310349195
SLC8A2,0.0177404026686873,0.011949075816225119
MEGF9,0.0067987925205782,0.004883570261682911
A1BG,0.0090800552675215,0.006530571245746481
FGD3,0.0138825397815816,0.017553502021461595
INPP5F,0.0163248746630233,0.010769212223203446
NDUFS7,0.0026570946137284,0.010793274681179925
TEC,0.0126150437037345,0.014544494462009533
TANC2,0.021242371989666,0.011467692774269202
FOXG1,0.020749321405954,0.014324020542999676
SHB,0.0079439141260388,0.006120088002647413
LIG3,0.0162410409466623,0.013739835403144732
LIPC,0.0120340493925154,0.014364473537915565
RAB10,0.0035032850496568,0.026910585661867843
OPCML,0.0204411431785857,0.010103427968575197
SCRIB,0.0187156361134074,0.029272240336288915
GALNT9,0.0079982455178269,0.005675939874957153
DNAJC10,0.0149729982681169,0.02223645319424284
ACOXL,0.0116178616932162,0.00856007930764598
PPFIA3,0.0175973287938365,0.019944115796087233
RASIP1,0.0113557168687665,0.02054475719788396
SUPT20H,0.0093509572377285,0.01133343908690528
TRAPPC10,0.0222035554073407,0.0161676784145424
B4GALT1,0.0071666556966408,0.01773272180481665
B4GAT1,0.0065945392009119,0.007558030058059193
ACTN1,0.0127697914668617,0.03861179744071359
PRKD3,0.0182200890828738,0.008532885849468895
ACSM2A,0.0056509077667137,0.005878313289794743
LHPP,0.0034830296996578,0.0035652043837720707
C8orf34,0.0199501746261884,0.006374569828079275
OR10J3,0.0186033678219244,0.011758809729598948
TGM4,0.0193575907764041,0.006391408584000273
GNPDA1,0.0025863082160729,0.005069978832352151
ZFPM1,0.0062343146772781,0.008171180872772455
PRKCDBP,0.0040307308842747,0.0038028879585493692
ATP6V0A4,0.0168908091343092,0.014051411744390004
NPY2R,0.0167440027739328,0.009730140915760646
SLCO1B3,0.0359292816541863,0.01817493310871674
ZNF224,0.0077817698256018,0.005492017066621779
DNAJC4,0.0021456314561135,0.00239335660370333
POU2F2,0.0099459505641774,0.01000113029591094
ZNF600,0.007995562055848,0.0038985402520820976
GPRIN1,0.0129032814881132,0.0068389612208625186
LRRCC1,0.0192040287801835,0.016651206252407767
ZNF862,0.0180002953860071,0.006044055530616172
PRSS58,0.01293607795262,0.004382191463225676
HAMP,0.0018595832655142,0.0019286780983343284
ZKSCAN5,0.0106508339688283,0.004947825432445083
ADAM7,0.0279847852571,0.011781982302460338
MEF2A,0.0063803895844332,0.02674668944270287
TTC1,0.0044098221275317,0.008005086427343074
TBC1D1,0.0189376031855385,0.008694774273602265
CCDC88C,0.0241829843461978,0.01112119257502672
ABCF1,0.0132162031767468,0.015188212006072576
PDDC1,0.003584937740374,0.0019944737750934574
NOS2,0.0245697911480445,0.017839921717164395
CCDC24,0.0053326668480475,0.001988948363974545
ACSS1,0.0124418655551023,0.00691411860493928
STOML1,0.0051516119873699,0.03859721019227971
SNRPD2,0.0020444389332796,0.03189832574329852
FER1L6,0.0523367832789696,0.017081760286280803
PLCB4,0.0464483044926515,0.027115747485921056
OR4K1,0.0264154903574581,0.01417662858765632
CHAD,0.0066092952303049,0.008377359583856561
GPR156,0.0133053636456947,0.006627066698671509
SLC26A3,0.0230124030880654,0.01225101438339524
ZNF808,0.0144178841925489,0.004897073480610075
PLA2G6,0.0113094269493473,0.015762712389312986
ZNF514,0.0083669333549382,0.00446543206508465
ZNF598,0.0088951235912595,0.022457236590838137
KLHL20,0.0124262136224167,0.013263878835338774
SEC14L3,0.0124257393478215,0.005878282021092095
ATXN7L2,0.0124728758293206,0.004190416362827318
CD79A,0.0054486590167201,0.006519253958410806
ANO7,0.0216437529674723,0.0134182005215683
COLEC12,0.0233213413322991,0.011518316111912588
LCA5,0.0101205715739973,0.0041471761476930364
KHDRBS1,0.0054364520802837,0.01871783132771331
CEP89,0.0141780583666687,0.01051012153738707
SMCR8,0.0106017510721436,0.005884734354211538
HIST1H3F,0.0039952055639487,0.019616724020579384
SPI1,0.0055311151867597,0.012930249804628603
RNF113B,0.006425035167369,0.007245436922496231
CPNE4,0.0164497745273016,0.0076946655061291645
CLDN16,0.0099577492271453,0.007004091231418695
BTNL2,0.0088076717205089,0.00543791064448111
SLC7A14,0.021897376953245,0.008690036683658097
ZNF10,0.0100075650439504,0.00466513433824244
TBC1D4,0.0211468876656179,0.013201438213301483
PIGC,0.004881092058063,0.005608504647131207
ZNF254,0.0125242689896037,0.007970005096998713
MGAT5,0.0154400977608135,0.008902785067820912
IPCEF1,0.0092089243914795,0.0036851959313863665
USP14,0.0047798358437394,0.02543407289585996
EREG,0.0047045836373349,0.01597142150000768
ZNF20,0.0073083901827057,0.003990380281094515
BICD1,0.017222489151226,0.013358244141321399
ST6GALNAC3,0.0151804663935781,0.01161687230297026
SEMA5A,0.0420067274330901,0.02540005302426579
CLEC1A,0.0095872248919505,0.003546704955824138
AMIGO3,0.0085534149696421,0.0032754680429483976
LONP1,0.0127902308180975,0.011835800399583808
ZNF880,0.0065568805043535,0.002274552444039178
KHDRBS3,0.0115115194819222,0.014207723698524303
CSGALNACT1,0.0149114670799586,0.008571183551272617
IGSF21,0.0181103359312988,0.0065788983155502965
PKN2,0.0126972107568365,0.016460441798526265
PTPN12,0.0167875448926972,0.01687641977796314
NPHP4,0.0215119149652569,0.01161997733403388
GRXCR1,0.0186180908991059,0.009589748094112175
EFCAB11,0.0019003132938664,0.024248137820661948
TEK,0.0257851501989832,0.015965737578185247
SHANK2,0.0352753398834821,0.03493610583691182
TRHR,0.0211746523035309,0.010032032461695439
SERPINE3,0.0073529731174834,0.0023574843643704812
ANGPTL2,0.0100548852211212,0.004503999289836857
SERINC2,0.0080996122206896,0.004190702071900689
ADAM9,0.0120981548413986,0.01003133755178371
SAGE1,0.0288960726813543,0.010638992427539094
HCLS1,0.0125847158216394,0.00975114270199962
CSDE1,0.0154785351635108,0.011938069801658183
CAPN13,0.0159829695097241,0.010090409461797945
LRRN1,0.0169041155286226,0.011823887853964377
ZIC1,0.0340475015105098,0.01397290982300941
SKAP2,0.0072238946423578,0.005110795677968098
ZNF716,0.0187330892951301,0.009650013374461286
UBA3,0.0072479493851751,0.012271725921525216
UBXN10,0.0070518668456961,0.0042760757328417255
ZNF335,0.0195917984775501,0.008521469619237887
DROSHA,0.0186498900127427,0.025077418208640654
ZNF761,0.0065289588118921,0.0034062524570564598
ITGBL1,0.0167556167894939,0.013124719586547583
SERPINC1,0.0099249277381613,0.012080508495370384
ASB17,0.0113036691788704,0.00695948946114296
IRF4,0.0096581911119314,0.011664330251461184
REM2,0.0028814155183802,0.01225832570060786
LDOC1,0.0063116205011622,0.00507151664348172
LGALSL,0.0027525404268692,0.00281107787336091
SLC7A13,0.0178631117796851,0.006788032643924826
RUNX2,0.0171378618047389,0.024703569670659613
FRMD5,0.0079198444965571,0.006471765135347813
KCNG1,0.0181733212556172,0.01755657622898637
TRPM5,0.0197597724017293,0.011953869519833706
OR5B21,0.0113985781914396,0.009528957834971404
CNKSR3,0.0111266877926331,0.004487335419772148
ZSCAN10,0.0115596685377623,0.007687342362534823
RNF148,0.0080668355955286,0.0027924995597271686
ZNF782,0.0087664537041022,0.004105764028796522
KIAA1524,0.0145622382359624,0.009103297408486394
MSH2,0.0131077394945745,0.02456450502627359
ZNF382,0.013559637294515,0.014184200008686788
UGT1A10,0.0075812681977274,0.009970944842673482
CYP3A5,0.0079241931509941,0.01124570138462878
GYPA,0.0052660372690039,0.005017910753708428
SLC4A1AP,0.0098771727674912,0.0045568717632271105
CABP4,0.0091428792150815,0.026873645920172447
HOXC4,0.0065417147338285,0.007138743167958192
CYP2J2,0.0079537821940235,0.012415386529646844
FCHO2,0.006758777773714,0.011378513000276808
WBP4,0.0052236437457604,0.01078327082540022
METTL9,0.0039515313052317,0.002380093537614465
OR1A1,0.0123422129235461,0.009821008790397073
MRPL24,0.0017427986768745,0.019453470091466644
RBM7,0.0034644502509775,0.005665781540470143
KCNJ10,0.0086905776147708,0.012379989392942688
CBLC,0.0085152762646833,0.007721495510118829
CASK,0.0137680612810071,0.04624972391392796
HMMR,0.0093368133644515,0.008848542023200165
KIF4A,0.0192176891000699,0.02165879723269179
SLC44A4,0.014099267634042,0.008511660868064517
KHDRBS2,0.0236018379545983,0.01921532888198156
SUV420H2,0.0033126273874353,0.004240770712636899
VGF,0.0073958533896699,0.006106303031428669
ABHD13,0.0062877296662779,0.0021961343637682375
POLG2,0.0067483532669136,0.007465959218571844
IL31,0.0063084216710014,0.0038878100978986295
RPRD1B,0.0077572281821997,0.010897549289720174
SLC16A7,0.0141846694464256,0.007048209746771944
NLGN1,0.0343673666076522,0.02454230805351757
PRKAB1,0.0051107926272784,0.013467959072186496
NBN,0.013329700283257,0.023894188352860744
RIMS3,0.0098808155362048,0.0060649584570705165
EIF2AK4,0.019864421378365,0.010244612758588397
OR52M1,0.0122831731371059,0.009802736226393948
SLC4A8,0.0224632346785263,0.012051314870632192
MTO1,0.0090319882057054,0.0054938145707112505
LRP8,0.0128247134740585,0.02132465810167196
CD1C,0.0208205637437616,0.009397607254527722
CASP6,0.0046466819140599,0.007547902277898168
HTR1B,0.0122551172762397,0.008604329024056166
RASSF5,0.0048221307644472,0.004687998892499083
ZCWPW2,0.0098551778849604,0.003571688948164802
TAGLN,0.0033239063498373,0.009565087777398557
AS3MT,0.0049133230218569,0.002870067626860006
CFAP57,0.0142346194215775,0.0054866430026848535
TRUB2,0.0044799196089419,0.00924407002422477
CCDC63,0.0157859447334438,0.01365703896412659
RBM23,0.0063705541128802,0.008373114283046015
SHFM1,0.0031739344596198,0.009484675443583756
CD58,0.0057527063371701,0.005050931039576673
HIST1H2AH,0.0060591992744245,0.014714709422096885
DMRT1,0.0068796267656021,0.0034598845312421426
NAGA,0.0086443844420557,0.003509370391787307
CDC42BPG,0.0176485621494592,0.01194214476556399
TEKT4,0.011597578499663,0.005792096821869729
NPAS1,0.0077447879952097,0.004400869161266877
ASGR1,0.004241058905799,0.004123163728929409
FZD10,0.0174017426587476,0.013030868905535644
AVPR2,0.0081711188975746,0.013982204923041195
FAM134C,0.0056101243732517,0.00552929569869581
SLC26A9,0.0205885260883597,0.009318655816293594
BAG6,0.0166912215555544,0.016055268373239343
MSH5,0.0134195550996129,0.009952089012774924
ISX,0.0110340025260862,0.004439076245074687
TBC1D19,0.0082061903929918,0.003273208257368536
PHYHIPL,0.0066058182879837,0.003706478478045603
IL15,0.0040584219558032,0.0049984095808805196
TEX13B,0.0078786725172598,0.002527677962193128
ZNF581,0.0026324328252341,0.0024416220200055593
TNFRSF10B,0.0052367256241085,0.014080810795917343
SACM1L,0.008959081516553,0.013200110632008672
MASP1,0.0230387388287046,0.015144173460547231
RBMS3,0.0092526485402005,0.004153472280248558
SCGB3A2,0.0017479532253791,0.002093905552297339
RB1,0.0525103727472553,0.04877030980354852
RNASE1,0.0035778308870217,0.007332633084915696
CEP68,0.0128890935600401,0.004969464631892446
SLC24A5,0.0108906665519502,0.007340460740494995
ALAS2,0.0145406589425363,0.007212669428960821
TAF9B,0.0066387173606031,0.016732496438544846
KLF10,0.0071657326181241,0.0034750214068372436
FLRT3,0.0125660412899246,0.0191490303630958
OR51A7,0.0166385434587049,0.01115070490577489
ZNF829,0.0112071872479563,0.004744501663164971
OMD,0.0056330751300396,0.012664199264806624
CASP14,0.0093743360103955,0.0070972261365647915
OLFM4,0.0176519136339593,0.011789707685900219
SIGLEC9,0.0179895906839044,0.009645170518006924
TFAP2D,0.029379122206062,0.012846671013843266
GOLGA3,0.0298111474599635,0.015232422057037521
NAGPA,0.0079663761639628,0.0028318242219935986
SLC35E2,0.000718041498683,0.0007712677440162538
EIF3A,0.0210547927308209,0.021065334729204698
VAV3,0.0233348352780728,0.027346592227546165
ATP13A1,0.0169411882338753,0.011957043067919379
BCKDK,0.0062849321041003,0.015245141635859922
SPRTN,0.0068806376502734,0.007945502308558713
ANO8,0.011671483648237,0.008607568470570173
